	一些前言	\nPS1：请于【】处添加角色与画风的tag描述；若无，请直接添加于tag组前\nPS2：请注意，本法典早期大部分tag以Nai3模型为基础测试整理，目前已转为Nai4.5测试。理论Nai系列与其他AI模型如Noob等模型通用。（其他模型应用请自行转换权重）\nPS3：标有字底颜色为此次更新增添的tag，字号较小的为附注内容\nPS4：若分类中的tag寻找不到，请活用WPS或其他软件自带的CTRL+F快捷键进行快速检索\nPS5：本法典一般于每月下旬或特殊日期（生日、节日等）更新，且保持月更，可据此判断本所长法典是否为最新版本。\nPS6：本法典为无偿免费分享，由一般所长整理编纂，tag多来源于解构原典群与其他群群友，在此对tag提供者提出感谢。\nPS7:若对法典收集tag存在疑问或者错误反馈，可以通过QQ：2319231932或2213681558（小号）联系一般所长，添加好友时请备注缘由。\nPS8：此外，于此特别感谢御堂/神宫寺、KKO、泡面、七号、别里磕夫这几位群友在Tag整理上的协助支持，帮我解决了很多费时费力的基础工作，再次感谢\nPS9：当各位看到这一条的时候，证明所长法典今日（2025.12.29）已经两岁啦！再次感谢在编辑法典中提供助力的各位，提供Tag的各位，以及谋面或者素未谋面的使用这本法典的各位！希望我们还能在法典三岁见面！
服饰	逆手交精液检查护士	\n1girl,solo,1boy,sweat,looking at penis,expressionless,blush,holding clipboard,half-closed eyes,nurse cap,white thighhighs,puffy sleeves,puffy short sleeves,waist apron,white apron,frilled apron,blue skirt,jewelry,hairclip,frills,white garter straps,pleated skirt,solo focus,milking handjob,penis,projectile cum,hospital,uncensored,motion lines,
服饰	色情护士床边检查	\nnsfw,uncensored,1girl,1boy,hospital,indoor,curtain,\nchar1：{nurse costume,white dress,nurse cap,covered navel,sagging breasts,{white thighhighs},looking at penis,stand by the bedside,standing,stand beside the boy,\nchar2：boy,only lower body,on bed,erection,huge penis,pov,penis juice,
服饰	其他版本1	\n1girl,1boy,hospital bed,hospital,indoors,light blue lighting,god lighting,privacy screen,nurse,foreshortening,\nchar1：girl,nurse,crossed legs,sitting,white dress,disgust,shaded face,scowl,surgical mask,blue gloves,adjusting gloves,looking at penis,nurse cap,\nchar2：boy,pov,pov crotch,trembling,penis,erection,on bed,lying,lying on bed,on back,
服饰	空乘厕所侵犯	\n1girl,cleavage,areola slip,covered nipples,collarbone,white shirt,long sleeves,red neckerchief,blue uniform,open skirt,buttons,blue pencil skirt,black pantyhose,shiny pantyhose,torn pantyhose,travel attendant,stewardess,garrison cap,white gloves,leaning back,ass up,looking up,half closed eyes,looking at viewer,tears,full face blush,nervous sweatdrop,frowning,tremble,closed mouth,wavy mouth,lipstick,spread legs,legs up,knees to chest,arms up,arms at sides,arms over head,on toilet,1male,muscular male,suited male,male trousers down,large penis,veiny penis,deep penetration,cum inside,cum overflow,male hands on another’s wrist,wrist grabbing,pov,pov crotch,mating press,from above,nsfw,uncensored,in toilet,indoors,toilet background,garbage can,used tissue in garbage can,closed to viewer,
服饰	夜店榨精预备兔女郎	\nclub,indoor,holding a artificial vagina,semen flowed out,half-close eyes,evil smile,close mouth,head up,\nblack bow,black bowtie,elbow gloves,rabbit ear hairband,rabbit ears,reverse bunnysuit,very long hair,white wrist cuffs,standing,upper body,
服饰	奶牛服射在腋下	\n{cow horns,cow ears,bell,cow tail,navel,cow girl,neck bell,cowbell,bikini,collar,gloves,elbow gloves,earrings,sagging breast},{{{full mask,headgear}}},{stray pubic hair},{{smeared lipstick,bite mark}},nsfw,uncensored,{{upper body,arm up,armpits,sideboob,shirt pull,one breast out,nipples}},{{huge penis,cum}}{{{cum on armpits,cum on body,cum on breasts}}},excessive pubic hair,saggy breasts,sagging belly,hip dips,pronounced hip bones,wide hips,thick thighs,thigh muffintop,thigh high squeeze,skindentation,wide hips,immense breasts:,plump,thighs,navel,mature female,
服饰	裸体绷带预备插入	\n1boy,1girl,ass,bandages,blush,bound,buttjob,chest jewel,gem,gloves,hetero,imminent penetration,imminent rape,imminent vaginal,monster,mummification (bound),mummy,nipples,open mouth,penis,rape,restrained,sex,sex from behind,shiny skin,solo focus,sweat,tongue out,
服饰	连体黑丝熟女	\n1.7::mature female,1.3::half closed eyes::,indoors,huge breasts,wide hips,plump,long eyelashes,black high heels,pussy,be soaked all over,both legs together,black silk body stocking,dark purple eyeshadow,purple earrings,sitting,black long sleeves,see-through,oiled black mouth mask,black long nails,1.7::leopard print stockings,body fur,cat ear headwear,fur cloak,
服饰	海滨辣妹	\n1girl,solo,vibrant colors,high saturation,gyaru,dark skin,tan,yellow hair,long hair,voluminous hair,ponytail,leopard print,animal print bikini,string bikini,bikini bottom,huge breasts,large breasts,jewelry,accessories,heart charm,butterfly charm,bracelet,anklet,hair flower,pink flower,hibiscus,heart hair ornament,yellow eyes,kiba,fang,sharp teeth,looking at viewer,holding drink,glass,pink drink,lemon slice,beach,summer,outdoors,sunny,bright sky,blue sky,palm tree leaves,beach umbrella,hard shadow,angular lighting,
服饰	饮精女警	\n{police uniform,tie,white shirt,short sleeves,mini skirt,breast pocket,sagging breast,fingerless gloves,black nail,high sandals},nsfw,uncensored,drinking,drink semen,cup,holding cup,mug,curvy,drinking cum,large cup cum,cum on face,cum on breast,cum on hair,{{plump,shiny skin,wide hips,covered nipples,breasts apart,large areola,pubic hair,fat mons,heavy breathing,thick thighs,wide hips}},
服饰	第一人称女警踩踏	\n1girl,solo,pov,{police uniform,tie,white shirt,short sleeves,mini skirt,breast pocket,sagging breast,hat},crop top,step on,leaning foward,from below,
服饰	口罩比基尼护士骑身	\n1girl,solo,shiny,wet skin,shiny skin,steaming body,micro bikini,square bikini,strapless,blush,light smile,very long hair,cleavage,hair flower,shrug (clothing),short sleeves,lactation through clothes,navel,indoors,nurse cap,red cross print,red bikini,{white bikini,mismatched bikini},upper body,from below,arm support,looking at viewer,bent over,looking down,dutch angle,
服饰	带拉珠护士	\n1girl,butt,indoors,nurse cap,anus,{{huge anal beads}},anal insertion,underboob,white thighhighs,{skindentation},nurse crop top,erected nipples,{presenting nipples},{{nipple rings}},steam,{{walking}},expressionless,{from back,look back},holding stuff,
服饰	医务室体操服抱腿侧身位	\n1girl,{mature female},plump,huge breasts,sagging breasts,blue buruma,white shirt,short sleeves,vertical stripes,navel,pink nipples,large nipples,wet body,partially wet clothes,black panties,panties aside,bow panties,lace panties,buruma unworn,buruma laid on bed,girl lying,on side,on bed,head on pillow,facing away,head down,half closed eyes,open mouth,:o,tongue out,full face blush,steam,heavy breasts,motion lines,steaming body,sweat,succulent skin,spread legs,one leg up,outstretched leg,arms together,arms at sides,girl hugging pillow,girl arms around pillow,hearts,pussy,clitoris,labia,vaginal,pussy juice trail to penis,pussy juice drip,1male,muscular male,nude male,male kneeling,male head out of frame,male arms around another’s leg,hugging another’s leg,having sex,deep penetration,large penis,veiny penis,from side,from above,female focus,nsfw,uncensored,indoors,infirmary background,blue curtain,
服饰	全裸佛母	\n1girl,female buddha,lotus position,sitting on lotus throne,right hand pointing upward to sky,left hand pointing downward to earth,exposed nipples,completely naked,bare body,nude,sweat glistening,wet skin,seductive expression,half-lidded eyes,flushed face,heavy blush,parted lips,divine halo behind head,golden light radiating from body,lotus petals,calm water surface,traditional buddhist aesthetic with erotic elements,heavenly rays,soft clouds,sacred mudra gesture,sensual pose,trembling,aroused,navel visible,slim waist,curvy hips,thighs pressed together,pussy visible between legs,clitoris,pubic area,steaming body,saliva on lips,
服饰	辣妹学生种付差分	\n{{doujinshi,2koma,split theme,standing,looking at viewer,instant loss,sound effects,on back,speedlines}},{{{wide shot,view between legs,mating press,boy on top,plantar flexion,panty aside,wet panties,black panties,vaginal,labia}}},\nchar1：girl,{{{choker,white legwear,white kneehighs,black skirt,white shirt,brown sweater,black bra,school uniform,loose tie,black tie,nail polish,loafers,brown footwear,blue smartphone,shoulder bag}}},
服饰	农场挤奶母牛	\n1girl,sagging breasts,cleavage,shrug(clothes),cow print,long sleeves,sleeves past wrist,red pet collar,bell,cow horns ornament,cow ears,cow print bikini,front-tied bikini,navel,sideboob,groin,no panties,cow print thighhighs,white boots,milk churn censored,milk churn laid on ground,milk churn covering pussy,milk in churn,partially wet bikini,lactation,breast milk drip,squatting,spread legs,hands under own breast,holding own breasts,looking at viewer,blush,open mouth,light smile,steam,heavy breathing,indoors,barn background,haystack,front view,hearts,succulent skin,
服饰	沙滩泳装服务员站立背后位	\n1girl,1boy,navel,faceless male,highleg bikini,blush,open mouth,one eye closed,smile,trembling,sweat,red bikini,bikini bottom aside,clothing aside,jewelry,grabbing another’s breast,bikini top lift,clothes lift,grabbing from behind,holding tray,standing on one leg,leg lift,vaginal,nipples,penis,groping,pussy,standing sex,sex from behind,testicles,palm tree,solo focus,spoken heart,heart,
服饰	女警手铐拘束背身坐位	\n1girl,used condom,1boy,hetero,ass,penis,anus,handcuffs,sex,cum,vaginal,white gloves,straddling,cowgirl position,girl on top,bound,policewoman,testicles,multiple condoms,bound wrists,police,clothed sex,ass focus,cum in pussy,police uniform,pussy,indoors,pointless condom,arms behind back,blue headwear,from behind,uncensored,police hat,cum overflow,white shirt,solo focus,puckered anus,bdsm,restrained,bondage,condom belt,peaked cap,interior,body writing,sweat,wide hips,upright straddle,sitting,after sex,
服饰	高冷黑奶女修	\n1.3::girl,blue lips,cold and aloof aura,pale cool-toned skin,long sleeves,slender neck and shoulders,flawless complexion,pale white fairy dress,cloud embroidery,jade waist sash,wide sleeves,sheer ribbon,jade hairpin,pearl tassel,mutton-fat jade pendant,silver bell bracelet,gaze into distance,misty background,moonlight glow,sagging breasts,nipples out,white bandeau,1.7::huge nipples,large areola::,0.6::dark nipples::,puffy nipples,light smile,looking at viewer,upper body,
服饰	爆乳女剑仙	\ngigantic breasts::,covered breasts,nude,white clothes,hanfu,holding sword,straight sword,sword dancing,wind,blowing hair,wet clothes,pubic hair,ahegao,rough sex,
服饰	第一人称扮鬼服背后位	\n1girl,1boy,ass grab,breast grab,from above,rough sex,{{{perspective}}},{{{foreshortening}}},disembodied penis,disembodied hands,invisible man,dynamic pose,dutch angle,\n1girl,looking at viewer,indoors,{{{ass press}}},{{ass ripple}},hanging breasts,sagging breasts,perky breasts,ghost costume,halloween,steaming body,sweat,indoors,\nsee-through silhouette,from above,pussy juice,pussy juice trail,dripping,puffy nipples,clothes lift,bare ass,breasts apart,breast press,pink pussy,pink nipples,white theme,heavy breathing,steaming body,steam,fucked silly,\n1girl,lying,on back,sleeping,open clothes,nipples,stomach,navel,pussy,pussy juice,{{{on side}}},male focus,sex,vaginal,anus,back,ass focus,flustered,shy,blush,heart,loving aura,floating heart,heavy breath,trembling,speed lines,
服饰	被玩具塞满双穴舞娘	\n1girl,solo,small missile in anal,small missile in pussy,anal object insertion,ass,double penetration,sweat,jewelry,sex machine,vaginal object insertion,shoulder tattoo,earrings,all fours,blush,leg tattoo,thighhighs,mouth veil,rolling eyes,dark-skinned female,dark skin,piercing,tears,hanging breasts,armlet,sex toy,
服饰	后入侵犯到趴桌女仆	\n1girl,1boy,bent over furniture,bookshelf,ass,dark-skinned male,size difference,bent over,torso grab,trembling,tiptoes,standing,dress lift,sweat,pants pull,on table,maid headdress,hair bow,maid,white thighhighs,black dress,black footwear,black bow,maid apron,white apron,frills,mary janes,frilled apron,waist apron,frilled dress,high heels,hetero,sex,sex from behind,clothed sex,standing sex,interracial,solo focus,from side,motion lines,doggystyle,desk,indoors,book,plantar flexion,
服饰	猫咪内衣双子屁股紧贴预备性爱直播	\n2::ass-to-ass,heart tail duo::,looking at viewer,1.5::chat log,livestream,danmaku comments,\nchar1：girl,kneeling on bed,1.5::cat ears,cat girl,cat tail,cat paws,cat ear legwear,cat bra,cat lingerie,cat panties::,paw pose,white clothing,\nchar2：girl,kneeling on bed,1.5::cat ears,cat girl,cat tail,cat paws,cat ear legwear,cat bra,cat lingerie,cat panties::,paw pose,black clothing\nchar3：boy,dark-skinned male,muscular male,kneeling,1.2::two hands on another’s head,evil smile,looking at viewer::,black shorts,erection under clothes,
服饰	运动装预备插入	\n1boy,1girl,age difference,bare arms,bare shoulders,bed sheet,black socks,black sports bra,blush,bottomless,buruma,buruma around one leg,cleft of venus,clothed sex,clothes writing,erection,feet,heart,heart-shaped pupils,hetero,imminent penetration,legs up,navel,penis,pov,pov crotch,pussy,sheet grab,soles,solo focus,sweat,track uniform,trembling,unworn socks,
服饰	脱内裤汗湿职员	\n1girl,collarbone,cleavage,1.5::white shirt,{pulled by self},collared shirt,cleavage,bra,see-through,steaming body,necktie,leaning forward,black skirt,panties pull,pussy juice,office lady,miniskirt,full-face blush::,
服饰	透明兔女郎兔子跳骑乘位	\n1girl,1boy,cowgirl position,transparent bunnysuit,highleg,bare legs,undersized leotard,shrug (clothing),used condom between breasts,pasties,pasties under leotard,leotard aside,large insertion,rabbit pose,indoors,bouncing breasts,squatting,
服饰	舞娘面对座位预备插入谄媚	\n{{{from behind}}},1girl,1boy,{ishikei},dynamic pose,{{{happy sex}}},{{dark-skinned female,tan}},{{{arms behind head}}},{squatting cowgirl position},girl on top,arm support,{{{oversized clothes}}},nude,{{{harem outfit,mouth veil,breast curtain,pelvic curtain}}},wet body,sweat,{{{motion lines}}},hands up,{{uncensored}},\nvery dark-skinned male,{muscular black man},{{{{black skin}}}},interracial,manly,erection,{{black huge penis,veiny penis}},{ass grab},
服饰	被俘木马骑乘女忍	\ndark room,wooden horse,torture,backlighting,red light,nsfw.the girl was wearing a black full-body bodysuit,with fishnets through the middle of body covering the chest,abdomen,and pussy that was visible to the skin. tight fitting clothes have openings on the shoulders and hips,exposing the skin. from side,feet out of frame,ninja,shiny clothes,see-through bodysuit,latex bodysuit,crotch cutout,pussy cutout,shoulder cutout,hip vent,see-through cleavage,fishnet top,bodystocking,thigh holster,black bridal gauntlets,nipples,pussy,skindentation,arms behind back,bondage,bound,improvised gag,rope gag,shibari,
服饰	几把横在跪姿祈祷修女面前	\n1male,muscular male,nude male,1girl,black dress,puffy long sleeves,veil,neckerchief,nun,white socks,frill-trimmed socks,black mary janes,girl wariza,on floor,spread legs,interlock fingers,head up,looking up,constricted pupils,full face blush,nervous sweatdrop,dot mouth,steam,heavy breathing,motion lines,girl smelling another’s penis,huge penis,veiny penis,precum,steaming penis,penis over another’s face,penis silhouette over another’s face,male standing,hand on another’s head,head pat,hearts,nsfw,
服饰	裸衬衫后入	\n1girl,1boy,hanging breasts,blurry background,see-through clothes,wet clothes,blush,indoors,white shirt,wet shirt,hair ribbon,shiny skin,x hair ornament,bottomlessheadstand,cum string,ass,handstand,sex,trembling legs,hip attack,
服饰	高腰紧身胶衣钢管舞舞娘	\nsquatting,oral invitation,sexually suggestive,[[[[[[[ahegao]]]]]]],number tattoo,wet,race queen,pearlescent white cropped sleeveless jacket,open jacket,holographic pink highleg leotard,iridescent sheen,underboob cutout,{{{fishnet thighhighs}}},pearlescent white elbow gloves,crystal earrings,pink thighlet,night,neon lights,stage,spotlight,night,indoors,stage lights,stripper pole,white collar,golden hoop earrings,
服饰	店员种付位差分	\nmicro skirt,pantyhose,standing,uniform,2koma,comic,instant loss,cum,lying,spread legs,1boy,missionary,mating press,holding tray,restaurant,:o,from above,male fully covers female,
服饰	爆炒仙子差分	\n1girl,before and after,instant loss,2koma,2 panels,comic,\nchar1：chinese clothes,white hairband,eyelashes,feixianji (hairstyle),hagoromo,hair flower,hair rings,hanfu,huadian,looking at viewer,necklace,shawl,wide sleeves,outdoors,night,full moon,lake,east asian architecture,\nchar2：unworn clothes,partially undressed,hair down,sweat,heavy breathing,ahegao,nipples,bouncing breasts,trembling,indoors,sex from behind,pussy juice,cum in pussy,1boy faceless male,huge penis,from side,sound effects,
